runId,scenario,variant,repeat,tick,side,actor,opponent,action,attack,distance,score,visits,healthDiff,actorCooldown,opponentCooldown,actorHealth,opponentHealth,actorX,actorZ,opponentX,opponentZ,forward,sprint,jump,strafeLeft,strafeRight,back
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,18,right,Bravo,Alpha,sprint-advance,false,0.858,16.419,6,0,6,7,16,16,0.52,0.142,-0.308,-0.084,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,19,left,Alpha,Bravo,sprint-advance,false,0.587,-30.501,9,0,6,6,16,16,-0.046,-0.013,0.52,0.142,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,19,right,Bravo,Alpha,sprint-advance,false,0.315,24.491,25,0,5,6,16,16,0.257,0.07,-0.046,-0.013,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,20,left,Alpha,Bravo,sprint-advance,false,0.039,-51.047,11,0,5,5,16,16,0.219,0.06,0.257,0.07,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,20,right,Bravo,Alpha,sprint-advance,false,0.237,30.597,25,0,4,5,16,16,-0.01,-0.003,0.219,0.06,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,21,left,Alpha,Bravo,sprint-advance,false,0.26,-51.778,8,0,4,4,16,16,0.241,0.066,-0.01,-0.003,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,21,right,Bravo,Alpha,sprint-advance,false,0.283,25.3,6,0,3,4,16,16,-0.032,-0.009,0.241,0.066,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,22,left,Alpha,Bravo,sprint-advance,false,0.168,-40.93,26,0,3,3,16,16,0.13,0.036,-0.032,-0.009,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,22,right,Bravo,Alpha,advance,false,0.083,25.537,18,0,2,3,16,16,0.05,0.014,0.13,0.036,true,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,23,left,Alpha,Bravo,sprint-advance,false,0.107,-29.828,31,0,2,2,16,16,-0.053,-0.015,0.05,0.014,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,23,right,Bravo,Alpha,sprint-advance,false,0.026,21.243,7,0,1,2,16,16,-0.028,-0.008,-0.053,-0.015,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,24,left,Alpha,Bravo,sprint-advance,false,0.002,-23.192,33,0,1,1,16,16,-0.03,-0.008,-0.028,-0.008,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,24,right,Bravo,Alpha,sprint-advance,false,0.169,6.246,13,0,0,1,16,16,-0.194,-0.053,-0.03,-0.008,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,25,left,Alpha,Bravo,sprint-advance,false,0.055,-18.971,33,0,0,0,16,16,-0.141,-0.038,-0.194,-0.053,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,25,right,Bravo,Alpha,close-attack,true,0.148,14.1,2,0,0,0,16,16,-0.284,-0.078,-0.141,-0.038,false,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,26,left,Alpha,Bravo,close-attack,true,0.086,-13.857,4,-4,0,10,12,16,-0.201,-0.055,-0.284,-0.078,false,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,26,right,Bravo,Alpha,sprint-advance,false,0.009,13.425,2,0,9,10,12,12,-0.21,-0.057,-0.201,-0.055,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,27,left,Alpha,Bravo,sprint-advance,false,0.152,-16.397,11,0,9,9,12,12,-0.357,-0.097,-0.21,-0.057,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,27,right,Bravo,Alpha,sprint-advance,false,0.066,13.519,5,0,8,9,12,12,-0.293,-0.08,-0.357,-0.097,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,28,left,Alpha,Bravo,sprint-advance,false,0.027,-17.297,8,0,8,8,12,12,-0.319,-0.087,-0.293,-0.08,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,28,right,Bravo,Alpha,sprint-advance,false,0.147,14.777,8,0,7,8,12,12,-0.461,-0.126,-0.319,-0.087,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,29,left,Alpha,Bravo,sprint-advance,false,0.041,-17.09,13,0,7,7,12,12,-0.421,-0.115,-0.461,-0.126,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,29,right,Bravo,Alpha,sprint-advance,false,0.009,13.408,5,0,6,7,12,12,-0.43,-0.117,-0.421,-0.115,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,30,left,Alpha,Bravo,sprint-advance,false,0.176,-33.868,9,0,6,6,12,12,-0.6,-0.164,-0.43,-0.117,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,30,right,Bravo,Alpha,advance,false,0.096,20.015,13,0,5,6,12,12,-0.508,-0.139,-0.6,-0.164,true,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,31,left,Alpha,Bravo,sprint-advance,false,0.07,-53.951,10,0,5,5,12,12,-0.575,-0.157,-0.508,-0.139,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,31,right,Bravo,Alpha,sprint-advance,false,0.102,23.478,25,0,4,5,12,12,-0.673,-0.184,-0.575,-0.157,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,32,left,Alpha,Bravo,advance,false,0.018,-57.919,18,0,4,4,12,12,-0.656,-0.179,-0.673,-0.184,true,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,32,right,Bravo,Alpha,sprint-advance,false,0.016,23.404,5,0,3,4,12,12,-0.64,-0.175,-0.656,-0.179,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,33,left,Alpha,Bravo,sprint-advance,false,0.066,-43.153,25,0,3,3,12,12,-0.577,-0.157,-0.64,-0.175,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,33,right,Bravo,Alpha,sprint-advance,false,0.08,23.419,5,0,2,3,12,12,-0.499,-0.136,-0.577,-0.157,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,34,left,Alpha,Bravo,sprint-advance,false,0.092,-28.634,33,0,2,2,12,12,-0.411,-0.112,-0.499,-0.136,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,34,right,Bravo,Alpha,sprint-advance,false,0.115,21.926,6,0,1,2,12,12,-0.3,-0.082,-0.411,-0.112,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,35,left,Alpha,Bravo,sprint-advance,false,0.106,-18.373,33,0,1,1,12,12,-0.197,-0.054,-0.3,-0.082,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,35,right,Bravo,Alpha,sprint-advance,false,0.134,-2.506,6,0,0,1,12,12,-0.068,-0.018,-0.197,-0.054,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,36,left,Alpha,Bravo,sprint-advance,false,0.114,-19.22,33,0,0,0,12,12,0.042,0.012,-0.068,-0.018,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,36,right,Bravo,Alpha,close-attack,true,0.017,14.176,2,0,0,0,12,12,0.059,0.016,0.042,0.012,false,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,37,left,Alpha,Bravo,close-attack,true,0.118,-14.284,4,-4,0,10,8,12,0.173,0.047,0.059,0.016,false,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,37,right,Bravo,Alpha,advance,false,0.052,14.94,18,0,9,10,8,8,0.223,0.061,0.173,0.047,true,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,38,left,Alpha,Bravo,sprint-advance,false,0.15,-17.225,29,0,9,9,8,8,0.367,0.1,0.223,0.061,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,38,right,Bravo,Alpha,sprint-advance,false,0.07,14.891,16,0,8,9,8,8,0.435,0.119,0.367,0.1,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,39,left,Alpha,Bravo,sprint-advance,false,0.167,-16.973,16,0,8,8,8,8,0.596,0.163,0.435,0.119,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,39,right,Bravo,Alpha,sprint-advance,false,0.08,14.819,17,0,7,8,8,8,0.674,0.184,0.596,0.163,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,40,left,Alpha,Bravo,jump-advance,false,0.147,-18.023,10,0,7,7,8,8,0.816,0.223,0.674,0.184,true,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,40,right,Bravo,Alpha,sprint-advance,false,0.115,18.505,25,0,6,7,8,8,0.927,0.253,0.816,0.223,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,41,left,Alpha,Bravo,sprint-advance,false,0.136,-35.076,10,0,6,6,8,8,1.059,0.289,0.927,0.253,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,41,right,Bravo,Alpha,sprint-advance,false,0.134,22.492,25,0,5,6,8,8,1.188,0.324,1.059,0.289,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,42,left,Alpha,Bravo,sprint-advance,false,0.13,-53.146,11,0,5,5,8,8,1.314,0.359,1.188,0.324,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,42,right,Bravo,Alpha,sprint-advance,false,0.145,23.418,25,0,4,5,8,8,1.454,0.397,1.314,0.359,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,43,left,Alpha,Bravo,sprint-advance,false,0.127,-58.511,26,0,4,4,8,8,1.576,0.43,1.454,0.397,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,43,right,Bravo,Alpha,advance,false,0.121,24.927,16,0,3,4,8,8,1.693,0.462,1.576,0.43,true,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,44,left,Alpha,Bravo,advance,false,0.125,-39.248,31,0,3,3,8,8,1.814,0.495,1.693,0.462,true,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,44,right,Bravo,Alpha,advance,false,0.108,24.959,17,0,2,3,8,8,1.919,0.524,1.814,0.495,true,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,45,left,Alpha,Bravo,advance,false,0.124,-28.933,31,0,2,2,8,8,2.039,0.557,1.919,0.524,true,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,45,right,Bravo,Alpha,sprint-advance,false,0.131,21.796,6,0,1,2,8,8,2.164,0.591,2.039,0.557,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,46,left,Alpha,Bravo,sprint-advance,false,0.124,-18.421,33,0,1,1,8,8,2.284,0.624,2.164,0.591,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,46,right,Bravo,Alpha,sprint-advance,false,0.143,-0.564,10,0,0,1,8,8,2.422,0.661,2.284,0.624,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,47,left,Alpha,Bravo,sprint-advance,false,0.124,-19.403,33,0,0,0,8,8,2.541,0.694,2.422,0.661,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,47,right,Bravo,Alpha,close-attack,true,0.022,14.188,2,0,0,0,8,8,2.562,0.7,2.541,0.694,false,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,48,left,Alpha,Bravo,close-attack,true,0.123,-14.287,4,-4,0,10,4,8,2.681,0.732,2.562,0.7,false,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,48,right,Bravo,Alpha,advance,false,0.054,14.935,18,0,9,10,4,4,2.733,0.746,2.681,0.732,true,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,49,left,Alpha,Bravo,sprint-advance,false,0.153,-17.162,20,0,9,9,4,4,2.881,0.786,2.733,0.746,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,49,right,Bravo,Alpha,sprint-advance,false,0.072,14.886,16,0,8,9,4,4,2.95,0.805,2.881,0.786,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,50,left,Alpha,Bravo,sprint-advance,false,0.169,-16.973,16,0,8,8,4,4,3.112,0.85,2.95,0.805,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,50,right,Bravo,Alpha,sprint-advance,false,0.081,14.814,17,0,7,8,4,4,3.191,0.871,3.112,0.85,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,51,left,Alpha,Bravo,jump-advance,false,0.148,-18.023,10,0,7,7,4,4,3.334,0.91,3.191,0.871,true,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,51,right,Bravo,Alpha,sprint-advance,false,0.116,177.927,25,0,6,7,4,4,3.445,0.941,3.334,0.91,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,52,left,Alpha,Bravo,sprint-advance,false,0.137,-457.823,9,0,6,6,4,4,3.577,0.977,3.445,0.941,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,52,right,Bravo,Alpha,sprint-advance,false,0.135,659.04,25,0,5,6,4,4,3.707,1.012,3.577,0.977,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,53,left,Alpha,Bravo,sprint-advance,false,0.131,-902.571,9,0,5,5,4,4,3.833,1.047,3.707,1.012,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,53,right,Bravo,Alpha,sprint-advance,false,0.145,818.19,25,0,4,5,4,4,3.973,1.085,3.833,1.047,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,54,left,Alpha,Bravo,sprint-advance,false,0.127,-1015.459,25,0,4,4,4,4,4.096,1.118,3.973,1.085,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,54,right,Bravo,Alpha,sprint-advance,false,0.151,977.02,25,0,3,4,4,4,4.241,1.158,4.096,1.118,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,55,left,Alpha,Bravo,jump-advance,false,0.096,-1017.613,3,0,3,3,4,4,4.334,1.183,4.241,1.158,true,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,55,right,Bravo,Alpha,sprint-advance,false,0.183,1016.15,7,0,2,3,4,4,4.51,1.231,4.334,1.183,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,56,left,Alpha,Bravo,sprint-advance,false,0.079,-1450.565,9,0,2,2,4,4,4.586,1.252,4.51,1.231,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,56,right,Bravo,Alpha,advance,false,0.171,1178.219,6,0,1,2,4,4,4.752,1.297,4.586,1.252,true,false,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,57,left,Alpha,Bravo,jump-sprint,false,0.099,-1872.475,9,0,1,1,4,4,4.847,1.324,4.752,1.297,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,57,right,Bravo,Alpha,sprint-advance,false,0.165,1000.625,21,0,0,1,4,4,5.007,1.367,4.847,1.324,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,58,left,Alpha,Bravo,sprint-advance,false,0.11,-1973.355,33,0,0,0,4,4,5.113,1.396,5.007,1.367,true,true,false,false,false,false
hybrid-heuristic-r1,Hybrid MCTS + heuristic evaluation run 1,Hybrid MCTS + heuristic evaluation,1,58,right,Bravo,Alpha,close-attack,true,0.034,2000,2,0,0,0,4,4,5.146,1.405,5.113,1.396,false,false,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,1,left,Alpha,Bravo,sprint-advance,false,8.262,-12.701,32,0,0,0,20,20,-3.906,-1.306,3.93,1.314,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,1,right,Bravo,Alpha,sprint-advance,false,8.237,-28.715,24,0,0,0,20,20,3.906,1.306,-3.906,-1.306,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,2,left,Alpha,Bravo,sprint-advance,false,8.188,3.647,32,0,0,0,20,20,-3.86,-1.291,3.906,1.306,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,2,right,Bravo,Alpha,sprint-advance,false,8.139,-14.651,24,0,0,0,20,20,3.86,1.291,-3.86,-1.291,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,3,left,Alpha,Bravo,sprint-advance,false,7.968,13.954,32,0,0,0,20,20,-3.697,-1.236,3.86,1.291,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,3,right,Bravo,Alpha,sprint-advance,false,7.796,-0.513,24,0,0,0,20,20,3.697,1.236,-3.697,-1.236,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,4,left,Alpha,Bravo,sprint-advance,false,7.575,25.201,32,0,0,0,20,20,-3.487,-1.166,3.697,1.236,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,4,right,Bravo,Alpha,sprint-advance,false,7.354,12.968,24,0,0,0,20,20,3.487,1.166,-3.487,-1.166,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,5,left,Alpha,Bravo,sprint-advance,false,7.106,30.743,32,0,0,0,20,20,-3.252,-1.087,3.487,1.166,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,5,right,Bravo,Alpha,sprint-advance,false,6.857,27.556,24,0,0,0,20,20,3.252,1.087,-3.252,-1.087,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,6,left,Alpha,Bravo,sprint-advance,false,6.595,33.447,32,0,0,0,20,20,-3.002,-1.004,3.252,1.087,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,6,right,Bravo,Alpha,sprint-advance,false,6.332,40.629,24,0,0,0,20,20,3.002,1.004,-3.002,-1.004,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,7,left,Alpha,Bravo,sprint-advance,false,6.061,43.2,22,0,0,0,20,20,-2.745,-0.918,3.002,1.004,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,7,right,Bravo,Alpha,sprint-advance,false,5.79,51.696,24,0,0,0,20,20,2.745,0.918,-2.745,-0.918,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,8,left,Alpha,Bravo,jump-sprint,false,5.514,44.213,27,0,0,0,20,20,-2.484,-0.831,2.745,0.918,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,8,right,Bravo,Alpha,sprint-advance,false,5.239,59.903,24,0,0,0,20,20,2.484,0.831,-2.484,-0.831,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,9,left,Alpha,Bravo,sprint-advance,false,4.961,44.422,30,0,0,0,20,20,-2.221,-0.743,2.484,0.831,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,9,right,Bravo,Alpha,sprint-advance,false,4.684,65.432,24,0,0,0,20,20,2.221,0.743,-2.221,-0.743,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,10,left,Alpha,Bravo,sprint-advance,false,4.405,47.493,25,0,0,0,20,20,-1.956,-0.654,2.221,0.743,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,10,right,Bravo,Alpha,jump-sprint,false,4.126,67.118,13,0,0,0,20,20,1.956,0.654,-1.956,-0.654,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,11,left,Alpha,Bravo,sprint-advance,false,3.846,51.656,12,0,0,0,20,20,-1.691,-0.566,1.956,0.654,true,true,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,11,right,Bravo,Alpha,advance,false,3.595,67.48,7,0,0,0,20,20,1.719,0.575,-1.691,-0.566,true,false,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,12,left,Alpha,Bravo,advance,false,3.345,25.227,21,0,0,0,20,20,-1.453,-0.486,1.719,0.575,true,false,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,12,right,Bravo,Alpha,jump-advance,false,3.11,46.127,16,0,0,0,20,20,1.496,0.5,-1.453,-0.486,true,false,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,13,left,Alpha,Bravo,advance,false,2.875,31.6,32,0,0,0,20,20,-1.23,-0.411,1.496,0.5,true,false,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,13,right,Bravo,Alpha,hold-attack,true,2.747,58.58,2,0,0,0,20,20,1.375,0.46,-1.23,-0.411,false,false,false,false,false,false
hybrid-heuristic-r2,Hybrid MCTS + heuristic evaluation run 2,Hybrid MCTS + heuristic evaluation,2,14,left,Alpha,Bravo,close-attack,true,2.521,40.38,3,-4,0,10,16,20,-1.016,-0.34,1.375,0.46,true,false,false,false,false,false
