runId,scenario,variant,repeat,tick,distance,alphaHealth,bravoHealth,attacksThisTick,lastAction
risk-aware-r6,Risk-aware MCTS run 6 vs defensive opponent,Risk-aware MCTS,6,55,0.237,4,1,2,close-attack
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,1,8.363,20,20,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,2,8.266,20,20,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,3,7.922,20,20,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,4,7.48,20,20,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,5,6.984,20,20,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,6,6.459,20,20,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,7,5.946,20,20,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,8,5.471,20,20,0,advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,9,4.956,20,20,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,10,4.421,20,20,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,11,3.874,20,20,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,12,3.38,20,20,0,advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,13,2.914,20,20,0,advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,14,2.464,20,16,2,close-attack
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,15,2.023,16,16,0,advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,16,1.586,16,16,0,advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,17,1.093,16,16,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,18,0.598,16,16,0,jump-sprint
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,19,0.103,16,16,0,advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,20,0.167,16,16,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,21,0.058,16,16,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,22,0.002,16,16,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,23,0.042,16,16,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,24,0.095,16,16,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,25,0.126,16,12,2,close-attack
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,26,0.142,12,12,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,27,0.15,12,12,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,28,0.155,12,12,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,29,0.158,12,12,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,30,0.159,12,12,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,31,0.16,12,12,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,32,0.131,12,12,0,advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,33,0.115,12,12,0,advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,34,0.136,12,12,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,35,0.147,12,12,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,36,0.153,12,8,2,close-attack
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,37,0.157,8,8,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,38,0.159,8,8,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,39,0.16,8,8,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,40,0.16,8,8,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,41,0.16,8,8,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,42,0.161,8,8,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,43,0.131,8,8,0,advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,44,0.115,8,8,0,advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,45,0.136,8,8,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,46,0.147,8,8,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,47,0.153,8,4,2,close-attack
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,48,0.157,4,4,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,49,0.159,4,4,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,50,0.16,4,4,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,51,0.16,4,4,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,52,0.16,4,4,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,53,0.161,4,4,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,54,0.161,4,4,0,jump-sprint
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,55,0.131,4,4,0,jump-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,56,0.145,4,4,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,57,0.181,4,4,0,sprint-advance
risk-aware-r7,Risk-aware MCTS run 7 vs aggressive opponent,Risk-aware MCTS,7,58,0.053,4,4,1,close-attack
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,1,8.813,19,20,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,2,8.715,19,20,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,3,8.372,19,20,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,4,7.93,19,20,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,5,7.433,19,20,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,6,6.908,19,20,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,7,6.366,19,20,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,8,5.844,19,20,0,advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,9,5.334,19,20,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,10,4.831,19,20,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,11,4.359,19,20,0,jump-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,12,3.877,19,20,0,advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,13,3.388,19,20,0,close-attack
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,14,2.925,19,20,0,close-attack
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,15,2.672,19,16,2,close-attack
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,16,2.309,14,16,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,17,1.885,14,16,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,18,1.399,14,16,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,19,0.878,14,16,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,20,0.369,14,16,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,21,0.164,14,16,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,22,0.2,14,16,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,23,0.035,14,16,0,jump-sprint
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,24,0.164,14,16,0,jump-sprint
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,25,0.008,14,16,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,26,0.076,14,12,2,close-attack
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,27,0.122,9,12,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,28,0.147,9,12,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,29,0.16,9,12,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,30,0.168,9,12,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,31,0.172,9,12,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,32,0.145,9,12,0,advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,33,0.13,9,12,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,34,0.122,9,12,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,35,0.117,9,12,0,advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,36,0.115,9,12,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,37,0.113,9,8,2,close-attack
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,38,0.142,4,8,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,39,0.158,4,8,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,40,0.166,4,8,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,41,0.2,4,8,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,42,0.19,4,8,0,advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,43,0.184,4,8,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,44,0.18,4,8,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,45,0.208,4,8,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,46,0.223,4,8,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,47,0.231,4,8,0,sprint-advance
risk-aware-r8,Risk-aware MCTS run 8 vs strong opponent,Risk-aware MCTS,8,48,0.236,4,4,2,close-attack
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,1,8.037,19,20,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,2,7.94,19,20,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,3,7.597,19,20,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,4,7.155,19,20,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,5,6.658,19,20,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,6,6.132,19,20,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,7,5.591,19,20,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,8,5.04,19,20,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,9,4.514,19,20,0,advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,10,4.001,19,20,0,advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,11,3.496,19,20,0,close-attack
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,12,3.024,19,20,0,close-attack
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,13,2.766,19,16,2,hold-attack
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,14,2.4,15,16,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,15,1.975,15,16,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,16,1.488,15,16,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,17,0.997,15,16,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,18,0.532,15,16,0,advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,19,0.024,15,16,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,20,0.253,15,16,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,21,0.179,15,16,0,advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,22,0.117,15,16,0,jump-sprint
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,23,0.082,15,16,0,advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,24,0.064,15,12,2,close-attack
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,25,0.055,11,12,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,26,0.05,11,12,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,27,0.047,11,12,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,28,0.075,11,12,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,29,0.06,11,12,0,advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,30,0.053,11,12,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,31,0.048,11,12,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,32,0.046,11,12,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,33,0.016,11,12,0,jump-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,34,0.031,11,12,0,advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,35,0.056,11,8,2,close-attack
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,36,0.185,7,8,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,37,0.062,7,8,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,38,0.005,7,8,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,39,0.129,7,8,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,40,0.07,7,8,0,advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,41,0.061,7,8,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,42,0.058,7,8,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,43,0.058,7,8,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,44,0.029,7,8,0,advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,45,0.017,7,8,0,advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,46,0.041,7,4,2,close-attack
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,47,0.117,3,4,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,48,0.148,3,4,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,49,0.16,3,4,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,50,0.167,3,4,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,51,0.171,3,4,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,52,0.174,3,4,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,53,0.204,3,4,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,54,0.192,3,4,0,advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,55,0.185,3,4,0,advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,56,0.21,3,4,0,sprint-advance
exploratory-r1,High-exploration MCTS run 1 vs balanced opponent,High-exploration MCTS,1,57,0.085,3,4,1,close-attack
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,1,7.714,20,21,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,2,7.616,20,21,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,3,7.273,20,21,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,4,6.831,20,21,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,5,6.334,20,21,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,6,5.809,20,21,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,7,5.267,20,21,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,8,4.716,20,21,0,jump-sprint
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,9,4.19,20,21,0,close-attack
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,10,3.677,20,21,0,advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,11,3.172,20,21,0,advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,12,2.769,20,21,1,close-attack
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,13,2.421,16,17,1,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,14,2.006,16,17,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,15,1.554,16,17,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,16,1.052,16,17,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,17,0.524,16,17,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,18,0.02,16,17,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,19,0.062,16,17,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,20,0.084,16,17,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,21,0.066,16,17,0,advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,22,0.056,16,17,0,jump-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,23,0.076,16,17,1,close-attack
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,24,0.021,12,13,1,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,25,0.009,12,13,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,26,0.027,12,13,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,27,0.039,12,13,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,28,0.017,12,13,0,advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,29,0.025,12,13,0,advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,30,0.163,12,13,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,31,0.134,12,13,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,32,0.095,12,13,0,advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,33,0.075,12,13,0,advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,34,0.063,12,13,1,close-attack
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,35,0.012,8,9,1,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,36,0.097,8,9,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,37,0.141,8,9,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,38,0.165,8,9,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,39,0.15,8,9,0,jump-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,40,0.142,8,9,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,41,0.138,8,9,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,42,0.135,8,9,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,43,0.105,8,9,0,advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,44,0.117,8,9,0,jump-sprint
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,45,0.003,8,9,1,close-attack
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,46,0.058,4,5,1,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,47,0.092,4,5,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,48,0.11,4,5,0,advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,49,0.15,4,5,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,50,0.142,4,5,0,advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,51,0.138,4,5,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,52,0.165,4,5,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,53,0.18,4,5,0,sprint-advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,54,0.158,4,5,0,advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,55,0.117,4,5,0,advance
exploratory-r2,High-exploration MCTS run 2 vs defensive opponent,High-exploration MCTS,2,56,0.033,4,5,1,close-attack
exploratory-r3,High-exploration MCTS run 3 vs aggressive opponent,High-exploration MCTS,3,1,8.653,21,20,0,sprint-advance
exploratory-r3,High-exploration MCTS run 3 vs aggressive opponent,High-exploration MCTS,3,2,8.556,21,20,0,sprint-advance
exploratory-r3,High-exploration MCTS run 3 vs aggressive opponent,High-exploration MCTS,3,3,8.213,21,20,0,sprint-advance
exploratory-r3,High-exploration MCTS run 3 vs aggressive opponent,High-exploration MCTS,3,4,7.77,21,20,0,sprint-advance
exploratory-r3,High-exploration MCTS run 3 vs aggressive opponent,High-exploration MCTS,3,5,7.274,21,20,0,sprint-advance
exploratory-r3,High-exploration MCTS run 3 vs aggressive opponent,High-exploration MCTS,3,6,6.748,21,20,0,sprint-advance
